,Main Road,,2,2,,Freehold,1130 sqft,,
1.25 Cr ,5208,zirakpur,,Ready to Move,Ground out of 11,Resale,Semi-Furnished,North,"Garden/Park, Main Road",,4,3,"2 Covered,",Freehold,2400 sqft,,
45 Lac ,3893,zirakpur,800 sqft,Ready to Move,3 out of 3,Resale,Semi-Furnished,East,Garden/Park,Highland Park Homes,2,3,2 Open,Freehold,,,
39.9 Lac ,3470,zirakpur,1150 sqft,Ready to Move,1 out of 3,New Property,Semi-Furnished,East,"Garden/Park, Main Road",Platinum Homes,3,2,,Freehold,,,
1.20 Cr ,7742,zirakpur,1200 sqft,Ready to Move,6 out of 7,New Property,Semi-Furnished,North - East,Garden/Park,Escon Primera,2,3,"1 Covered,",Freehold,,,
58 Lac ,3222,zirakpur,,Ready to Move,1 out of 3,Resale,Unfurnished,East,Main Road,,3,1,,Freehold,1800 sqft,,
45 Lac ,3750,zirakpur,,Ready to Move,2 out of 2,Resale,Unfurnished,,Main Road,,2,,1 Open,Freehold,1200 sqft,,
81 Lac ,3425,zirakpur,1450 sqft,Ready to Move,6 out of 11,Resale,Unfurnished,East,"Garden/Park, Pool, Main Road",Victoria Heights,4,4,,Freehold,,,
30 Lac ,2874,zirakpur,1000 sqft,Ready to Move,1 out of 3,Resale,Semi-Furnished,North - East,Main Road,GMS Apartments,2,2,"1 Covered,",Freehold,,,
89 Lac ,4785,zirakpur,1488 sqft,Ready to Move,4 out of 4,Resale,Semi-Furnished,North - East,"Garden/Park, Pool, Main Road",Sushma Crescent,3,4,1 Covered,Freehold,,,
93 Lac ,7126,zirakpur,1000 sqft,Ready to Move,7 out of 7,New Property,Semi-Furnished,North - East,Garden/Park,Escon Primera,2,3,"1 Covered,",Freehold,,,
Call for Price,,zirakpur,,Ready to Move,1 out of 3,Resale,Semi-Furnished,,,,2,,,,1150 sqft,,
55 Lac ,,zirakpur,1460 sqft,Ready to Move,2 out of 14,Resale,Semi-Furnished,,Garden/Park,Motia City,2,3,,,,,
2.32 Cr ,8436,zirakpur,,Ready to Move,7 out of 14,New Property,Semi-Furnished,North - East,"Garden/Park, Pool",Trishla City,4,3,1 Covered,Freehold,2750 sqft,,
1.58 Cr ,6800,zirakpur,1634 sqft,Ready to Move,4 out of 10,New Property,Semi-Furnished,East,,,4,3,"1 Covered,",Freehold,,,
70 Lac ,4154,zirakpur,,Ready to Move,10 out of 12,Resale,Semi-Furnished,,,,3,,,,1685 sqft,,
50 Lac ,3704,zirakpur,1250 sqft,Ready to Move,3 out of 3,Resale,Furnished,North,,,3,2,,Freehold,,,
12 Lac ,3000,zirakpur,,Ready to Move,1 out of 7,Resale,Semi-Furnished,,,,1,,,,400 sqft,,
Call for Price,,zirakpur,1000 sqft,Ready to Move,1 out of 3,Resale,Semi-Furnished,,,Amar Chandigarh Enclave,2,2,,,,,
50 Lac ,4167,zirakpur,1300 sqft,Ready to Move,3 out of 6,Resale,Unfurnished,South,Garden/Park,,3,3,,Freehold,,,
70 Lac ,3784,zirakpur,1550 sqft,Ready to Move,4 out of 6,Resale,Semi-Furnished,East,"Garden/Park, Main Road",Chinar Apartments,3,3,"1 Covered,",Freehold,,,
46 Lac ,2738,zirakpur,,Ready to Move,2 out of 8,Resale,Semi-Furnished,,,,2,,,,1680 sqft,,
42 Lac ,3261,zirakpur,,Ready to Move,Ground out of 6,Resale,Semi-Furnished,,,Jaipuria Sunrise Greens,2,,,Freehold,1288 sqft,,
47 Lac ,2538,zirakpur,,Ready to Move,4 out of 10,Resale,Semi-Furnished,East,"Pool, Garden/Park, Main Road",Maya Garden City,3,4,,Freehold,1852 sqft,,
76.4 Lac ,4150,zirakpur,1146 sqft,Ready to Move,3 out of 11,New Property,Semi-Furnished,East,"Garden/Park, Main Road",,3,2,"1 Covered,",Freehold,,,
62 Lac ,3298,zirakpur,1800 sqft,Ready to Move,1 out of 10,Resale,Furnished,North - East,"Garden/Park, Main Road",,3,3,2 Covered,Freehold,,,
Call for Price,,zirakpur,895 sqft,Ready to Move,2 out of 13,Resale,Unfurnished,East,"Garden/Park, Main Road",SKYLINE PARK,2,3,"1 Covered,",Freehold,,,
1.19 Cr ,5484,zirakpur,1627 sqft,Ready to Move,2 out of 13,New Property,Semi-Furnished,North - East,"Garden/Park, Pool, Main Road",Gold Mark,3,3,1 Covered,Freehold,,,
Call for Price,,zirakpur,950 sqft,Ready to Move,2 out of 5,Resale,Semi-Furnished,,,,2,2,,,,,
50 Lac ,3704,zirakpur,1150 sqft,Ready to Move,6 out of 9,Resale,Unfurnished,East,"Garden/Park, Pool, Main Road",Leafstone,2,3,,Freehold,,,
67 Lac ,4945,zirakpur,810 sqft,Ready to Move,2 out of 8,Resale,Furnished,,,,2,2,,,,,
1.75 Cr ,6230,zirakpur,1688 sqft,Ready to Move,5 out of 14,New Property,Semi-Furnished,North - East,"Garden/Park, Main Road",,4,4,1 Covered,Freehold,,,
63.9 Lac ,3694,zirakpur,1700 sqft,Ready to Move,2 out of 11,Resale,Semi-Furnished,,,Highland Park Homes,3,,,,,,
2.28 Cr ,8976,zirakpur,1800 sqft,Ready to Move,7 out of 14,New Property,Semi-Furnished,North - East,"Garden/Park, Pool",Trishla City,3,3,1 Covered,Freehold,,,
65 Lac ,4062,zirakpur,1200 sqft,Ready to Move,2 out of 4,New Property,Semi-Furnished,North - East,"Garden/Park, Pool, Main Road",Golden Castle,3,3,1 Covered,Freehold,,,
60 Lac ,3077,zirakpur,1650 sqft,Ready to Move,5 out of 12,Resale,Furnished,East,"Pool, Garden/Park, Main Road",VIP Road Zirakpur,4,4,,Freehold,,,
1.15 Cr ,6005,zirakpur,,Ready to Move,5 out of 13,Resale,Semi-Furnished,North,"Garden/Park, Pool, Main Road",Affinity Greens,4,4,2 Covered,Freehold,1915 sqft,,
70 Lac ,3804,zirakpur,833 sqft,Ready to Move,8 out of 11,New Property,Semi-Furnished,East,Garden/Park,Savitry Greens,2,2,,Freehold,,,
41.9 Lac ,3880,zirakpur,950 sqft,Ready to Move,2 out of 3,New Property,Semi-Furnished,North - East,Garden/Park,,3,2,1 Covered,Freehold,,,
30 Lac ,3333,zirakpur,800 sqft,Ready to Move,1 out of 3,Resale,Semi-Furnished,,,,2,1,,,,,
67 Lac ,3829,zirakpur,1380 sqft,Ready to Move,2 out of 2,New Property,Semi-Furnished,North - East,"Garden/Park, Pool, Main Road",Bollywood Esencia,3,2,"1 Covered,",Freehold,,,
1.45 Cr ,7090,zirakpur,1500 sqft,Ready to Move,4 out of 14,New Property,Semi-Furnished,North,"Garden/Park, Pool",Trishla City,3,3,1 Covered,Freehold,,,
66.9 Lac ,4055,zirakpur,1945 sqft,Ready to Move,2 out of 3,New Property,Semi-Furnished,North - East,"Garden/Park, Main Road",,3,3,2 Covered,Freehold,,,
1.19 Cr ,4544,zirakpur,1705 sqft,Ready to Move,9 out of 10,Resale,Semi-Furnished,North - East,"Garden/Park, Pool, Main Road",Orvis Grand,5,4,1 Covered,Freehold,,,
49.5 Lac ,4400,zirakpur,980 sqft,Ready to Move,3 out of 3,New Property,Unfurnished,North - East,Main Road,,3,3,1 Covered,Freehold,,,
69 Lac ,3750,zirakpur,833 sqft,Ready to Move,10 out of 11,New Property,Semi-Furnished,East,Garden/Park,Savitry Greens,2,2,,Freehold,,,
69.5 Lac ,5130,zirakpur,975 sqft,Ready to Move,1 out of 8,Resale,Semi-Furnished,North - East,"Garden/Park, Pool, Main Road",Sushma Joynest MOH 1,3,2,1 Covered,Freehold,,,
42 Lac ,3733,zirakpur,1125 sqft,Ready to Move,1 out of 3,Resale,Unfurnished,North - East,,Silver Creek 2,3,2,,Freehold,,,
73.6 Lac ,4086,zirakpur,,Ready to Move,8 out of 12,Resale,Semi-Furnished,North - East,Garden/Park,Victoria Heights,3,3,1 Covered,Freehold,1800 sqft,,
70 Lac ,2893,zirakpur,,Ready to Move,7 out of 12,Resale,Semi-Furnished,East,"Pool, Garden/Park, Main Road",,4,4,,,2420 sqft,,
55 Lac ,4074,zirakpur,150 sqyrd,Ready to Move,2 out of 8,New Property,Unfurnished,East,"Garden/Park, Main Road",,2,2,,Freehold,,,
75 Lac ,4076,zirakpur,833 sqft,Ready to Move,1 out of 11,New Property,Semi-Furnished,East,Garden/Park,Savitry Greens,2,2,,Freehold,,,
80 Lac ,4819,zirakpur,,Ready to Move,1 out of 11,Resale,Unfurnished,,,Highland Park Homes,2,4,,Freehold,1660 sqft,,
1.13 Cr ,5825,zirakpur,,Ready to Move,3 out of 3,New Property,Semi-Furnished,East,"Garden/Park, Pool, Main Road",Trishla City,3,3,1 Covered,Freehold,1940 sqft,,
61 Lac ,4284,zirakpur,,Ready to Move,1 out of 3,New Property,Semi-Furnished,North - East,Main Road,,3,2,1 Covered,Freehold,1424 sqft,,
39 Lac ,3333,zirakpur,1000 sqft,Ready to Move,10 out of 11,Resale,Semi-Furnished,North - East,"Garden/Park, Main Road",,2,2,1 Open,Freehold,,,
59.9 Lac ,3698,zirakpur,1150 sqft,Ready to Move,2 out of 4,New Property,Semi-Furnished,North - East,"Garden/Park, Main Road",Bollywood Esencia,3,2,1 Covered,Freehold,,,
1.02 Cr ,5050,zirakpur,,Ready to Move,3 out of 14,Resale,Semi-Furnished,East,"Garden/Park, Pool, Main Road",The Eminence,3,4,,Freehold,2020 sqft,,
62 Lac ,3397,zirakpur,1420 sqft,Ready to Move,9 out of 13,Resale,Semi-Furnished,North - East,Garden/Park,Elite Cross,3,3,1 Covered,Freehold,,,
59.4 Lac ,3596,zirakpur,1101 sqft,Ready to Move,2 out of 4,New Property,Semi-Furnished,East,"Garden/Park, Pool",,3,3,,Freehold,,,
64 Lac ,4571,zirakpur,,Ready to Move,1 out of 3,New Property,Semi-Furnished,East,Main Road,,2,2,"1 Covered,",Freehold,1400 sqft,,
30 Lac ,3333,zirakpur,800 sqft,Ready to Move,2 out of 3,Resale,Semi-Furnished,North - East,Main Road,,2,2,"1 Covered,",Freehold,,,
69.5 Lac ,5130,zirakpur,975 sqft,Ready to Move,5 out of 8,Resale,Semi-Furnished,North - East,"Garden/Park, Pool, Main Road",Sushma Joynest MOH 1,3,2,1 Covered,Freehold,,,
1.02 Cr ,5503,zirakpur,1450 sqft,Ready to Move,11 out of 14,New Property,Semi-Furnished,East,"Garden/Park, Pool, Main Road",,3,3,1 Covered,Freehold,,,
69.4 Lac ,3995,zirakpur,,Ready to Move,3 out of 4,New Property,Semi-Furnished,East,"Garden/Park, Main Road",,3,2,,Freehold,1737 sqft,,
57 Lac ,5278,zirakpur,795 sqft,Ready to Move,5 out of 8,Resale,Semi-Furnished,North - East,"Garden/Park, Pool, Main Road",Sushma Joynest MOH 1,2,2,1 Covered,Freehold,,,
93.6 Lac ,6590,zirakpur,1000 sqft,Ready to Move,5 out of 14,New Property,Semi-Furnished,North - East,"Garden/Park, Pool, Main Road",,3,4,1 Covered,Co-operative Society,,,
66.5 Lac ,6157,zirakpur,810 sqft,Ready to Move,5 out of 10,New Property,Semi-Furnished,East,"Garden/Park, Pool, Main Road",Sushma Joynest MOH 1,2,2,"1 Covered,",Freehold,,,
1.85 Cr ,7415,zirakpur,1800 sqft,Ready to Move,6 out of 13,Resale,Semi-Furnished,,,Exotic Grandeur Residences,4,4,,,,,
Call for Price,,zirakpur,485 sqft,Ready to Move,2 out of 3,Resale,Unfurnished,East,,Ashirwad Homes,1,1,,Freehold,,,
95 Lac ,4222,zirakpur,1800 sqft,Ready to Move,2 out of 4,Resale,Semi-Furnished,North - East,Garden/Park,,3,3,1 Covered,Freehold,,,
67 Lac ,3857,zirakpur,1400 sqft,Ready to Move,1 out of 4,New Property,Semi-Furnished,East,Garden/Park,Green Valley Residencia,3,2,,Freehold,,,
87.5 Lac ,4705,zirakpur,1488 sqft,Ready to Move,9 out of 10,Resale,Semi-Furnished,North - East,"Garden/Park, Pool, Main Road",Sushma Crescent,3,3,1 Covered,Freehold,,,
52 Lac ,3291,zirakpur,1580 sqft,Ready to Move,3 out of 3,New Property,Semi-Furnished,,Pool,Metro Towers,3,2,,Freehold,,,
1.42 Cr ,6213,zirakpur,1725 sqft,Ready to Move,3 out of 5,New Property,Semi-Furnished,East,"Garden/Park, Pool, Main Road",Sushma Belleza,2,3,"1 Covered,",Freehold,,,
90 Lac ,3913,zirakpur,1970 sqft,Ready to Move,1 out of 11,Resale,Semi-Furnished,,,golden sands appartments,3,2,,,,,
28.9 Lac ,3612,zirakpur,750 sqft,Ready to Move,2 out of 3,New Property,Semi-Furnished,North - East,Garden/Park,,2,2,1 Covered,Freehold,,,
1.04 Cr ,6250,zirakpur,1250 sqft,Ready to Move,4 out of 13,New Property,Semi-Furnished,,,,3,3,,Freehold,,,
74.5 Lac ,4078,zirakpur,1290 sqft,Ready to Move,8 out of 17,New Property,Semi-Furnished,East,Garden/Park,golden sands appartments,3,2,"1 Covered,",Freehold,,,
63.5 Lac ,3256,zirakpur,,Ready to Move,2 out of 4,New Property,Semi-Furnished,East,Main Road,,3,2,1 Covered,Freehold,1950 sqft,,
30 Lac ,3333,zirakpur,850 sqft,Ready to Move,1 out of 3,Resale,Semi-Furnished,,,,2,2,,,,,
100 Lac ,5531,zirakpur,1350 sqft,Ready to Move,3 out of 11,New Property,Semi-Furnished,East,Garden/Park,Trishla City,3,3,"1 Covered,",Freehold,,,
70.4 Lac ,3911,zirakpur,1155 sqft,Ready to Move,3 out of 4,New Property,Semi-Furnished,North - East,"Garden/Park, Pool, Main Road",Golden Castle,3,3,"1 Covered,",Freehold,,,
59 Lac ,2634,zirakpur,,Ready to Move,5 out of 10,Resale,Furnished,,,,3,,,,2240 sqft,,
55 Lac ,3235,zirakpur,1600 sqft,Ready to Move,13 out of 13,New Property,Semi-Furnished,North,Main Road,,3,2,1 Covered,Freehold,,,
1 Cr ,4000,zirakpur,2250 sqft,Ready to Move,2 out of 4,New Property,Semi-Furnished,North,Main Road,,3,3,1 Covered,Freehold,,,
18.9 Lac ,2700,zirakpur,600 sqft,Ready to Move,Ground out of 2,New Property,Semi-Furnished,North - East,Main Road,,1,2,1 Open,Freehold,,,
47 Lac ,2765,zirakpur,1700 sqft,Ready to Move,3 out of 6,Resale,Semi-Furnished,North - East,Garden/Park,Maya Garden Ph 1,3,3,,Freehold,,,
47 Lac ,2765,zirakpur,1700 sqft,Ready to Move,3 out of 6,Resale,Semi-Furnished,North - East,Garden/Park,Maya Garden Ph 1,3,3,,Freehold,,,
47 Lac ,2765,zirakpur,1700 sqft,Ready to Move,3 out of 6,Resale,Semi-Furnished,North - East,Garden/Park,Maya Garden Ph 1,3,3,,Freehold,,,
1.19 Cr ,4544,zirakpur,1709 sqft,Ready to Move,9 out of 10,Resale,Semi-Furnished,North - East,"Garden/Park, Pool, Main Road",Orvis Grand,5,4,1 Covered,Freehold,,,
70 Lac ,4035,zirakpur,1400 sqft,Ready to Move,6 out of 11,Resale,Semi-Furnished,,,Savitry Greens,3,2,,,,,
61.6 Lac ,3422,zirakpur,,Ready to Move,2 out of 4,New Property,Semi-Furnished,North - East,Main Road,Golden Castle,3,2,1 Covered,Freehold,1800 sqft,,
72 Lac ,3799,zirakpur,,Ready to Move,1 out of 6,Resale,Semi-Furnished,East,Garden/Park,,3,2,1 Open,Freehold,1895 sqft,,
60 Lac ,4000,zirakpur,1400 sqft,Ready to Move,6 out of 10,Resale,Furnished,North - East,"Garden/Park, Main Road",,3,3,,Freehold,,,
40 Lac ,3556,zirakpur,,Ready to Move,3 out of 3,Resale,Semi-Furnished,,,,3,,,,125 sqyrd,,
70 Lac ,3950,zirakpur,,Ready to Move,5 out of 7,Resale,Semi-Furnished,,,,3,,,,1772 sqft,,
36 Lac ,3846,zirakpur,936 sqft,Ready to Move,1 out of 3,Resale,Unfurnished,North - East,,,2,2,,Freehold,,,
47 Lac ,2938,zirakpur,1500 sqft,Ready to Move,3 out of 6,New Property,Semi-Furnished,,Garden/Park,,3,2,,,,,
38 Lac ,4222,zirakpur,,Ready to Move,Ground out of 7,Resale,Semi-Furnished,,,,2,,,,900 sqft,,
1.35 Cr ,6000,zirakpur,1550 sqft,Ready to Move,9 out of 12,Resale,Semi-Furnished,East,Garden/Park,Affinity Greens,4,4,,Freehold,,,
31.9 Lac ,3193,zirakpur,999 sqft,Ready to Move,Ground out of 3,Resale,Semi-Furnished,North - East,Garden/Park,,2,1,,Freehold,,,
60 Lac ,3243,zirakpur,1448 sqft,Ready to Move,2 out of 11,Resale,Semi-Furnished,North - East,Garden/Park,,3,4,1 Covered,Freehold,,,
76.4 Lac ,4150,zirakpur,1146 sqft,Ready to Move,4 out of 11,New Property,Semi-Furnished,North - East,"Garden/Park, Main Road",,3,2,"2 Covered,",Freehold,,,
66.5 Lac ,5320,zirakpur,850 sqft,Ready to Move,10 out of 12,Resale,Unfurnished,East,Garden/Park,Affinity Greens,2,3,,Freehold,,,
67 Lac ,3941,zirakpur,1420 sqft,Ready to Move,1 out of 4,New Property,Semi-Furnished,East,Garden/Park,Elanza,3,2,1 Covered,Freehold,,,
1.75 Cr ,7014,zirakpur,,Ready to Move,3 out of 13,Resale,Semi-Furnished,North - East,"Garden/Park, Pool, Main Road",Exotic Grandeur Residences,4,3,"1 Covered,",Freehold,2495 sqft,,
69 Lac ,3943,zirakpur,1023 sqft,Ready to Move,1 out of 5,Resale,Semi-Furnished,East,,SBP Gateway Of Dreams,3,2,,Freehold,,,
Call for Price,,zirakpur,140 sqyrd,Ready to Move,2 out of 4,Resale,Unfurnished,East,,Sushma Crescent Phase 2,3,3,,Freehold,,,
74.9 Lac ,4080,zirakpur,1377 sqft,Ready to Move,2 out of 4,New Property,Semi-Furnished,North - East,"Garden/Park, Main Road",Golden Castle,3,3,1 Covered,Freehold,,,
70 Lac ,4106,zirakpur,1190 sqft,Ready to Move,5 out of 11,Resale,Semi-Furnished,East,"Garden/Park, Pool, Main Road",SBP Gateway Of Dreams,3,3,1 Covered,Freehold,,,
40.9 Lac ,3895,zirakpur,1050 sqft,Ready to Move,3 out of 6,New Property,Semi-Furnished,North - East,"Garden/Park, Main Road",Motia Homes,3,,,Freehold,,,
87.5 Lac ,4705,zirakpur,1488 sqft,Ready to Move,5 out of 10,Resale,Semi-Furnished,North - East,"Garden/Park, Pool, Main Road",Sushma Crescent,3,4,1 Covered,Freehold,,,
1.20 Cr ,6266,zirakpur,1305 sqft,Ready to Move,3 out of 12,Resale,Semi-Furnished,East,Garden/Park,Affinity Greens,3,4,1 Covered,Freehold,,,
85 Lac ,5397,zirakpur,,Ready to Move,5 out of 13,Resale,Semi-Furnished,North - East,Main Road,Affinity Greens,3,4,1 Covered,Freehold,1575 sqft,,
1.55 Cr ,6843,zirakpur,1580 sqft,Ready to Move,3 out of 12,New Property,Semi-Furnished,East,Garden/Park,Affinity Greens,4,3,1 Covered,Freehold,,,
80 Lac ,4444,zirakpur,900 sqft,Ready to Move,4 out of 4,New Property,Unfurnished,East,Garden/Park,,3,3,,Freehold,,,
75 Lac ,4682,zirakpur,,Ready to Move,6 out of 11,New Property,Semi-Furnished,East,Main Road,La Prisma,4,4,,Freehold,1602 sqft,,
54 Lac ,5000,zirakpur,630 sqft,Ready to Move,4 out of 8,Resale,Unfurnished,North,Main Road,Sushma Joynest MOH 1,2,3,,Freehold,,,
65 Lac ,3611,zirakpur,1400 sqft,Ready to Move,1 out of 4,New Property,Semi-Furnished,East,Garden/Park,Green Valley Residencia,3,2,1 Covered,Freehold,,,
62 Lac ,3626,zirakpur,1400 sqft,Ready to Move,1 out of 4,New Property,Semi-Furnished,East,"Garden/Park, Pool, Main Road",Maxxus Elanza,3,3,"1 Covered,",Freehold,,,
87 Lac ,5404,zirakpur,1175 sqft,Ready to Move,11 out of 11,Resale,Semi-Furnished,North - East,"Garden/Park, Pool, Main Road",La Prisma,3,3,1 Covered,Freehold,,,
80 Lac ,4706,zirakpur,1500 sqft,Ready to Move,1 out of 10,New Property,Semi-Furnished,East,"Garden/Park, Pool, Main Road",,3,3,"1 Covered,",Freehold,,,
47 Lac ,2765,zirakpur,1700 sqft,Ready to Move,Lower Basement out of 6,Resale,Semi-Furnished,North - East,Garden/Park,Maya Garden Ph 1,3,3,1 Covered,Freehold,,,
47 Lac ,2765,zirakpur,1700 sqft,Ready to Move,3 out of 6,Resale,Semi-Furnished,North - East,Garden/Park,Maya Garden Ph 1,3,3,,Freehold,,,
53 Lac ,3630,zirakpur,,Ready to Move,4 out of 13,Resale,Unfurnished,,,Motia City,2,,,,1460 sqft,,
87.5 Lac ,4705,zirakpur,1488 sqft,Ready to Move,5 out of 10,Resale,Semi-Furnished,North - East,"Garden/Park, Pool, Main Road",Sushma Crescent,3,3,1 Covered,Freehold,,,
66 Lac ,4007,zirakpur,1152 sqft,Ready to Move,1 out of 4,New Property,Semi-Furnished,East,Garden/Park,Fio Homes 2,3,3,,Freehold,,,
66.5 Lac ,5076,zirakpur,1150 sqft,Ready to Move,7 out of 12,New Property,Semi-Furnished,North - East,"Garden/Park, Main Road",Sushma Capital,3,2,1 Covered,Freehold,,,
57.5 Lac ,4244,zirakpur,995 sqft,Ready to Move,5 out of 8,Resale,Semi-Furnished,North - East,"Garden/Park, Pool, Main Road",Sushma Joynest MOH 1,3,2,1 Covered,Freehold,,,
47 Lac ,2765,zirakpur,1700 sqft,Ready to Move,3 out of 6,Resale,Semi-Furnished,North - East,Garden/Park,Maya Garden Ph 1,3,3,,Freehold,,,
1.25 Cr ,6155,zirakpur,1650 sqft,Ready to Move,1 out of 11,Resale,Semi-Furnished,North,Garden/Park,La Prisma,3,2,1 Covered,Freehold,,,
1.30 Cr ,5149,zirakpur,1346 sqft,Ready to Move,4 out of 13,New Property,Semi-Furnished,East,"Garden/Park, Pool",,4,4,,Freehold,,,
71.5 Lac ,4767,zirakpur,1450 sqft,Ready to Move,3 out of 4,New Property,Semi-Furnished,North - East,Garden/Park,Green Valley Residencia,3,2,"1 Covered,",Freehold,,,
39.9 Lac ,4222,zirakpur,945 sqft,Ready to Move,3 out of 3,Resale,Semi-Furnished,,,Fio Homes 2,2,1,,,,,
45 Lac ,3127,zirakpur,,Ready to Move,9 out of 9,Resale,Unfurnished,East,"Garden/Park, Main Road",Maya Garden Ph 1,3,4,,Freehold,1439 sqft,,
84 Lac ,4719,zirakpur,,Ready to Move,4 out of 10,New Property,Semi-Furnished,East,"Garden/Park, Pool, Main Road",Trishla City,3,4,1 Covered,Freehold,1780 sqft,,
1.19 Cr ,6214,zirakpur,,Ready to Move,5 out of 13,Resale,Semi-Furnished,North - East,"Garden/Park, Main Road",Affinity Greens,4,4,1 Covered,Freehold,1915 sqft,,
30.5 Lac ,2542,zirakpur,,Ready to Move,3 out of 4,Resale,Furnished,,,,1,2,1 Covered,,1200 sqft,,
30 Lac ,2508,zirakpur,,Ready to Move,4 out of 4,Resale,Semi-Furnished,,,,2,,,,1196 sqft,,
59.5 Lac ,3306,zirakpur,1155 sqft,Ready to Move,2 out of 4,Resale,Semi-Furnished,East,Garden/Park,Golden Castle,3,3,1 Covered,Freehold,,,
80 Lac ,4444,zirakpur,1450 sqft,Ready to Move,1 out of 6,Resale,Unfurnished,East,"Garden/Park, Pool, Main Road",,3,3,,Freehold,,,
60 Lac ,4286,zirakpur,,Ready to Move,7 out of 7,Resale,Semi-Furnished,West,Garden/Park,,3,4,702 Open,Freehold,1400 sqft,,
Call for Price,,zirakpur,1189 sqft,Ready to Move,10 out of 11,Resale,Semi-Furnished,East,"Garden/Park, Pool, Main Road",Trishla City,3,3,1 Covered,Freehold,,,
67 Lac ,3857,zirakpur,1390 sqft,Ready to Move,2 out of 4,New Property,Semi-Furnished,North - East,"Garden/Park, Pool, Main Road",Green Valley Residencia,3,3,"1 Covered,",Freehold,,,
1.50 Cr ,6623,zirakpur,2250 sqft,Ready to Move,11 out of 12,Resale,Unfurnished,North - East,"Garden/Park, Pool, Main Road",Affinity Greens,4,4,,Freehold,,,
34.9 Lac ,3878,zirakpur,900 sqft,Ready to Move,Ground out of 6,Resale,Semi-Furnished,North - East,Garden/Park,Guru Nanak Enclave,2,1,,Freehold,,,
Call for Price,,zirakpur,1140 sqft,Ready to Move,5 out of 11,Resale,Semi-Furnished,East,"Garden/Park, Pool, Main Road",Trishla City,2,3,1 Covered,Power Of Attorney,,,
62 Lac ,3263,zirakpur,,Ready to Move,1 out of 3,New Property,Semi-Furnished,East,Main Road,Akash Homes,3,2,1 Covered,Freehold,1900 sqft,,
39 Lac ,,zirakpur,1450 sqft,Ready to Move,Ground out of 3,Resale,Semi-Furnished,East,"Garden/Park, Main Road",,3,2,,Freehold,,,
62.3 Lac ,4150,zirakpur,942 sqft,Ready to Move,4 out of 14,New Property,Semi-Furnished,North - East,"Garden/Park, Main Road",,2,1,"2 Covered,",Freehold,,,
38 Lac ,3800,zirakpur,900 sqft,Ready to Move,2 out of 2,Resale,Semi-Furnished,East,,Guru Nanak Enclave,2,2,,Freehold,,,
68 Lac ,3560,zirakpur,1400 sqft,Ready to Move,8 out of 9,Resale,Semi-Furnished,North - East,Garden/Park,Sushma Urban Views,3,4,1 Covered,Freehold,,,
69 Lac ,3972,zirakpur,1200 sqft,Ready to Move,2 out of 4,New Property,Semi-Furnished,North - East,"Garden/Park, Pool, Main Road",Green Valley Residencia,3,3,"1 Covered,",Freehold,,,
Call for Price,,zirakpur,1109 sqft,Ready to Move,5 out of 11,Resale,Semi-Furnished,East,"Garden/Park, Pool, Main Road",Trishla City,3,3,1 Covered,Freehold,,,
Call for Price,,zirakpur,,Ready to Move,9 out of 11,Resale,Furnished,East,Garden/Park,Trishla City,2,1,,,1800 sqft,,
Call for Price,,zirakpur,797 sqft,Ready to Move,1 out of 14,New Property,Semi-Furnished,East,Garden/Park,,2,3,1 Covered,Freehold,,,
33.9 Lac ,3767,zirakpur,900 sqft,Ready to Move,2 out of 6,New Property,Semi-Furnished,North - East,Garden/Park,,3,1,,Freehold,,,
74 Lac ,4134,zirakpur,,Ready to Move,1 out of 12,New Property,Semi-Furnished,North - East,Main Road,Highland Park Homes,2,3,1 Covered,Freehold,1790 sqft,,
95 Lac ,5013,zirakpur,1890 sqft,Ready to Move,13 out of 15,Resale,Semi-Furnished,East,"Pool, Garden/Park, Main Road",Sushma Chandigarh Infinium,3,4,,Freehold,,,
69.5 Lac ,5130,zirakpur,975 sqft,Ready to Move,5 out of 8,Resale,Semi-Furnished,North - East,"Garden/Park, Pool, Main Road",Sushma Joynest MOH 1,3,2,1 Covered,Freehold,,,
70 Lac ,4912,zirakpur,,Ready to Move,3 out of 7,Resale,Semi-Furnished,,,,3,,,,1425 sqft,,
66.5 Lac ,3828,zirakpur,1050 sqft,Ready to Move,2 out of 4,New Property,Semi-Furnished,East,"Garden/Park, Main Road",Green Valley Residencia,3,3,"1 Covered,",Freehold,,,
14.5 Lac ,3718,zirakpur,300 sqft,Ready to Move,3 out of 3,Resale,Unfurnished,,,,1,1,,,,,
65 Lac ,3504,zirakpur,1700 sqft,Ready to Move,2 out of 8,Resale,Semi-Furnished,East,"Garden/Park, Main Road",Highland Park Homes,3,3,,Freehold,,,
65 Lac ,3504,zirakpur,1700 sqft,Ready to Move,2 out of 8,Resale,Semi-Furnished,East,"Garden/Park, Main Road",Highland Park Homes,3,3,,Freehold,,,
80 Lac ,4606,zirakpur,1300 sqft,Ready to Move,3 out of 4,New Property,Semi-Furnished,East,Garden/Park,Green Valley Residencia,3,2,,Freehold,,,
39.9 Lac ,2558,zirakpur,1170 sqft,Ready to Move,3 out of 3,Resale,Semi-Furnished,,,Platinum Homes,3,2,,,,,
39.9 Lac ,4156,zirakpur,589 sqft,Ready to Move,2 out of 12,New Property,Semi-Furnished,North - East,Garden/Park,,2,2,1 Covered,Freehold,,,
